session_id,meat_type,target_temp,time_elapsed,temperature,time_remaining
session_3354,chicken,69.36350297118406,12.579942071031125,47.68847837505109,73.970059377663
session_3354,chicken,69.36350297118406,13.08313975387237,48.19936310969051,73.46686169482176
session_3354,chicken,69.36350297118406,13.586337436713615,49.30994433308143,72.96366401198051
session_3354,chicken,69.36350297118406,14.08953511955486,49.782246853338776,72.46046632913928
session_3354,chicken,69.36350297118406,14.592732802396105,50.68286231740618,71.95726864629803
session_3354,chicken,69.36350297118406,15.09593048523735,51.18647676661707,71.45407096345679
session_3354,chicken,69.36350297118406,15.599128168078595,52.091164369942064,70.95087328061554
session_3354,chicken,69.36350297118406,16.10232585091984,51.839599086536715,70.44767559777429
session_3354,chicken,69.36350297118406,16.605523533761087,53.57485091530899,69.94447791493305
session_3354,chicken,69.36350297118406,17.10872121660233,54.956360141756655,69.4412802320918
session_3354,chicken,69.36350297118406,17.611918899443573,54.684629700018036,68.93808254925057
session_3354,chicken,69.36350297118406,18.11511658228482,54.70057734391828,68.4348848664093
session_3354,chicken,69.36350297118406,18.618314265126067,55.518994664615406,67.93168718356807
session_3354,chicken,69.36350297118406,19.12151194796731,55.044381887511264,67.42848950072683
session_3354,chicken,69.36350297118406,19.624709630808553,55.21257114127116,66.92529181788558
session_3354,chicken,69.36350297118406,20.1279073136498,56.831356812986556,66.42209413504433
session_3354,chicken,69.36350297118406,20.631104996491047,56.60121333564772,65.91889645220309
session_3354,chicken,69.36350297118406,21.13430267933229,56.60869012430811,65.41569876936184
session_3354,chicken,69.36350297118406,21.637500362173533,57.23990846873618,64.91250108652059
session_3354,chicken,69.36350297118406,22.14069804501478,57.49998003601436,64.40930340367936
session_3354,chicken,69.36350297118406,22.643895727856027,58.50483236989505,63.906105720838106
session_3354,chicken,69.36350297118406,23.14709341069727,59.0887689616282,63.402908037996866
session_3354,chicken,69.36350297118406,23.650291093538513,59.58980378286116,62.89971035515562
session_3354,chicken,69.36350297118406,24.15348877637976,59.92984118774688,62.39651267231437
session_3354,chicken,69.36350297118406,24.656686459221007,60.185821108926724,61.893314989473126
session_3354,chicken,69.36350297118406,25.15988414206225,60.01965394225325,61.39011730663188
session_3354,chicken,69.36350297118406,25.663081824903493,60.116034072705304,60.88691962379064
session_3354,chicken,69.36350297118406,26.16627950774474,59.96819527310466,60.38372194094939
session_3354,chicken,69.36350297118406,26.669477190585987,61.556888603737875,59.880524258108146
session_3354,chicken,69.36350297118406,27.17267487342723,61.19360618710537,59.377326575266906
session_3354,chicken,69.36350297118406,27.675872556268473,61.34361100030399,58.87412889242566
session_3354,chicken,69.36350297118406,28.17907023910972,62.39621365489572,58.37093120958441
session_3354,chicken,69.36350297118406,28.682267921950967,61.60631604859046,57.867733526743166
session_3354,chicken,69.36350297118406,29.18546560479221,62.71367372429748,57.36453584390192
session_3354,chicken,69.36350297118406,29.688663287633453,62.6774746965736,56.86133816106068
session_3354,chicken,69.36350297118406,30.1918609704747,62.23552066593457,56.35814047821943
session_3354,chicken,69.36350297118406,30.695058653315947,62.934351935984346,55.854942795378186
session_3354,chicken,69.36350297118406,31.19825633615719,63.66937504061193,55.351745112536946
session_3354,chicken,69.36350297118406,31.701454018998433,63.78438832499506,54.8485474296957
session_3354,chicken,69.36350297118406,32.20465170183968,64.3312916885134,54.34534974685445
session_3354,chicken,69.36350297118406,32.70784938468093,63.94315706191101,53.842152064013206
session_3354,chicken,69.36350297118406,33.21104706752217,65.64442830448436,53.33895438117196
session_3354,chicken,69.36350297118406,33.71424475036341,63.676227296219466,52.83575669833072
session_3354,chicken,69.36350297118406,34.21744243320466,64.10937489628593,52.33255901548947
session_3354,chicken,69.36350297118406,34.72064011604591,64.44485580915517,51.829361332648226
session_3354,chicken,69.36350297118406,35.223837798887146,63.92701587466159,51.326163649806986
session_3354,chicken,69.36350297118406,35.72703548172839,65.31343060654756,50.82296596696574
session_3354,chicken,69.36350297118406,36.23023316456964,65.39461016958954,50.31976828412449
session_3354,chicken,69.36350297118406,36.73343084741089,65.09803787109007,49.816570601283246
session_3354,chicken,69.36350297118406,37.23662853025213,64.96222156014966,49.313372918442
session_3354,chicken,69.36350297118406,37.73982621309337,64.61815148507772,48.81017523560076
session_3354,chicken,69.36350297118406,38.24302389593462,65.10280747804684,48.30697755275951
session_3354,chicken,69.36350297118406,38.74622157877587,65.99670808725398,47.803779869918266
session_3354,chicken,69.36350297118406,39.249419261617106,65.64198823373125,47.300582187077026
session_3354,chicken,69.36350297118406,39.75261694445835,65.65379014150074,46.79738450423578
session_3354,chicken,69.36350297118406,40.2558146272996,66.2331772301353,46.29418682139453
session_3354,chicken,69.36350297118406,40.75901231014085,66.67297727487697,45.790989138553286
session_3354,chicken,69.36350297118406,41.26220999298209,66.33020078636633,45.28779145571204
session_3354,chicken,69.36350297118406,41.76540767582333,66.46310575680826,44.7845937728708
session_3354,chicken,69.36350297118406,42.26860535866458,67.09255293449098,44.28139609002955
session_3354,chicken,69.36350297118406,42.77180304150583,66.59184986395964,43.778198407188306
session_3354,chicken,69.36350297118406,43.275000724347066,66.44366854215023,43.275000724347066
session_3354,chicken,69.36350297118406,43.77819840718831,67.02600926548863,42.77180304150582
session_3354,chicken,69.36350297118406,44.28139609002956,66.64926158444865,42.26860535866457
session_3354,chicken,69.36350297118406,44.78459377287081,66.67888942739727,41.765407675823326
session_3354,chicken,69.36350297118406,45.28779145571205,67.58208589176039,41.26220999298208
session_3354,chicken,69.36350297118406,45.79098913855329,66.87894328873901,40.75901231014084
session_3354,chicken,69.36350297118406,46.29418682139454,65.77440541381233,40.25581462729959
session_3354,chicken,69.36350297118406,46.79738450423579,67.34928606433036,39.752616944458346
session_3354,chicken,69.36350297118406,47.300582187077026,67.05084607996478,39.249419261617106
session_3354,chicken,69.36350297118406,47.80377986991827,67.17373760758461,38.74622157877586
session_3354,chicken,69.36350297118406,48.30697755275952,67.61217873578973,38.24302389593461
session_3354,chicken,69.36350297118406,48.81017523560077,67.36786317139335,37.739826213093366
session_3354,chicken,69.36350297118406,49.31337291844201,67.62139782450751,37.23662853025212
session_3354,chicken,69.36350297118406,49.81657060128325,66.56372825913613,36.73343084741088
session_3354,chicken,69.36350297118406,50.3197682841245,67.1623056382539,36.23023316456963
session_3354,chicken,69.36350297118406,50.82296596696575,68.39281894061152,35.727035481728386
session_3354,chicken,69.36350297118406,51.326163649806986,67.73669093925612,35.223837798887146
session_3354,chicken,69.36350297118406,51.82936133264823,66.9625239613301,34.7206401160459
session_3354,chicken,69.36350297118406,52.33255901548948,67.31456332495225,34.21744243320465
session_3354,chicken,69.36350297118406,52.83575669833073,67.40439006635056,33.714244750363406
session_3354,chicken,69.36350297118406,53.33895438117197,68.00006785184888,33.21104706752216
session_3354,chicken,69.36350297118406,53.84215206401321,67.77921131655745,32.70784938468092
session_3354,chicken,69.36350297118406,54.34534974685446,67.71101021001816,32.20465170183967
session_3354,chicken,69.36350297118406,54.84854742969571,68.08616951655168,31.701454018998426
session_3354,chicken,69.36350297118406,55.351745112536946,68.36524048740921,31.198256336157186
session_3354,chicken,69.36350297118406,55.85494279537819,68.03762211651939,30.69505865331594
session_3354,chicken,69.36350297118406,56.35814047821944,67.9192110609148,30.191860970474693
session_3354,chicken,69.36350297118406,56.86133816106069,68.03394629246996,29.688663287633446
session_3354,chicken,69.36350297118406,57.36453584390193,68.45147896258405,29.1854656047922
session_3354,chicken,69.36350297118406,57.86773352674317,68.31353623965047,28.68226792195096
session_3354,chicken,69.36350297118406,58.37093120958442,68.73535737575956,28.179070239109713
session_3354,chicken,69.36350297118406,58.87412889242567,67.81015884847241,27.675872556268466
session_3354,chicken,69.36350297118406,59.377326575266906,68.02963425897349,27.172674873427226
session_3354,chicken,69.36350297118406,59.88052425810815,68.8350571290188,26.66947719058598
session_3354,chicken,69.36350297118406,60.3837219409494,68.07772940964668,26.166279507744733
session_3354,chicken,69.36350297118406,60.88691962379065,69.19981393450273,25.663081824903486
session_3354,chicken,69.36350297118406,61.39011730663189,69.23861034115316,25.15988414206224
session_3354,chicken,69.36350297118406,61.89331498947313,69.25944272404082,24.656686459221
session_3354,chicken,69.36350297118406,62.39651267231438,68.14933277547853,24.153488776379753
session_3354,chicken,69.36350297118406,62.89971035515563,68.65360479774776,23.650291093538506
session_3354,chicken,69.36350297118406,63.402908037996866,68.39310466892923,23.147093410697266
session_3354,chicken,69.36350297118406,63.90610572083811,69.1252529511207,22.64389572785602
session_3354,chicken,69.36350297118406,64.9125010865206,69.14583555462627,21.637500362173526
session_3354,chicken,69.36350297118406,65.41569876936185,68.73518244192873,21.13430267933228
session_3354,chicken,69.36350297118406,65.9188964522031,68.56869916909416,20.631104996491032
session_3354,chicken,69.36350297118406,66.42209413504435,69.09618328708731,20.127907313649786
session_3354,chicken,69.36350297118406,66.92529181788558,68.17970946696892,19.624709630808553
session_3354,chicken,69.36350297118406,67.42848950072683,69.07817768706401,19.121511947967306
session_3354,chicken,69.36350297118406,67.93168718356807,68.37090594951195,18.61831426512606
session_3354,chicken,69.36350297118406,68.43488486640932,69.15616606547461,18.115116582284813
session_3354,chicken,69.36350297118406,68.93808254925057,68.78248242359498,17.611918899443566
session_3354,chicken,69.36350297118406,69.44128023209181,68.68531584032992,17.10872121660232
session_3354,chicken,69.36350297118406,69.94447791493306,68.4526450835309,16.605523533761072
session_3354,chicken,69.36350297118406,70.44767559777429,68.73245620991203,16.10232585091984
session_3354,chicken,69.36350297118406,70.95087328061554,69.20380862446456,15.599128168078593
session_3354,chicken,69.36350297118406,71.95726864629803,69.21735093745946,14.5927328023961
session_3354,chicken,69.36350297118406,73.46686169482177,68.83103806045642,13.08313975387236
session_3354,chicken,69.36350297118406,73.97005937766302,68.90255168027211,12.579942071031113
session_3354,chicken,69.36350297118406,74.47325706050427,68.29726368375525,12.076744388189866
session_3354,chicken,69.36350297118406,75.98285010902799,68.61682701444171,10.56715133966614
session_3354,chicken,69.36350297118406,77.49244315755173,69.19349240837604,9.0575582911424
session_3354,chicken,69.36350297118406,78.49883852323421,69.18612134872636,8.05116292545992
session_3354,chicken,69.36350297118406,79.00203620607546,68.49900447552305,7.547965242618673
session_3354,chicken,69.36350297118406,81.01482693744045,68.66230862268188,5.535174511253686
session_3354,chicken,69.36350297118406,81.5180246202817,68.77134822779423,5.031976828412439
session_3354,chicken,69.36350297118406,82.02122230312294,68.58886135120441,4.5287791455711925
session_3354,chicken,69.36350297118406,84.53721071732916,68.75256481229349,2.012790731364973
session_3354,chicken,69.36350297118406,85.0404084001704,69.26515363368134,1.509593048523726
session_3354,chicken,69.36350297118406,85.54360608301165,68.51293214494221,1.0063953656824793
session_3354,chicken,69.36350297118406,86.0468037658529,68.81743622053946,0.5031976828412326
session_9817,pork,79.87028258854122,0.0,19.880202745903095,55.184596517363445
session_9817,pork,79.87028258854122,0.5062807019941601,21.05415621444465,54.67831581536929
session_9817,pork,79.87028258854122,1.0125614039883202,23.44586951168633,54.172035113375124
session_9817,pork,79.87028258854122,1.5188421059824804,24.637332776640115,53.665754411380966
session_9817,pork,79.87028258854122,2.0251228079766403,27.214537269376134,53.1594737093868
session_9817,pork,79.87028258854122,2.5314035099708003,28.30687094205043,52.653193007392645
session_9817,pork,79.87028258854122,3.0376842119649607,29.731390263177676,52.14691230539849
session_9817,pork,79.87028258854122,3.5439649139591207,31.207660876181002,51.64063160340432
session_9817,pork,79.87028258854122,4.050245615953281,33.066458580798844,51.134350901410166
session_9817,pork,79.87028258854122,4.556526317947441,33.85474463187692,50.628070199416
session_9817,pork,79.87028258854122,5.062807019941601,35.81354380084352,50.121789497421844
session_9817,pork,79.87028258854122,5.569087721935761,37.25239624850829,49.61550879542769
session_9817,pork,79.87028258854122,6.0753684239299215,37.824838182423406,49.10922809343352
session_9817,pork,79.87028258854122,6.5816491259240815,38.76201473406333,48.602947391439365
session_9817,pork,79.87028258854122,7.087929827918241,40.16160604443117,48.0966666894452
session_9817,pork,79.87028258854122,7.594210529912401,41.93117463714981,47.59038598745104
session_9817,pork,79.87028258854122,8.100491231906561,42.7463993355306,47.084105285456886
session_9817,pork,79.87028258854122,8.606771933900722,44.10624356368639,46.57782458346272
session_9817,pork,79.87028258854122,9.113052635894881,45.731695793269445,46.071543881468564
session_9817,pork,79.87028258854122,9.619333337889042,45.99363967880373,45.5652631794744
session_9817,pork,79.87028258854122,10.125614039883201,46.47145736624141,45.05898247748024
session_9817,pork,79.87028258854122,10.631894741877362,48.37311344972199,44.552701775486085
session_9817,pork,79.87028258854122,11.138175443871521,48.81013055507851,44.04642107349193
session_9817,pork,79.87028258854122,11.644456145865682,50.13312910551043,43.54014037149776
session_9817,pork,79.87028258854122,12.150736847859843,51.115677103287716,43.0338596695036
session_9817,pork,79.87028258854122,12.657017549854002,50.96274914897646,42.52757896750944
session_9817,pork,79.87028258854122,13.163298251848163,52.967697008871504,42.021298265515284
session_9817,pork,79.87028258854122,13.669578953842322,53.539204023675914,41.51501756352113
session_9817,pork,79.87028258854122,14.175859655836483,53.57086496423553,41.00873686152696
session_9817,pork,79.87028258854122,14.682140357830642,54.78813942665517,40.502456159532805
session_9817,pork,79.87028258854122,15.188421059824803,55.505217293979676,39.99617545753864
session_9817,pork,79.87028258854122,15.694701761818962,56.107536576807256,39.48989475554448
session_9817,pork,79.87028258854122,16.200982463813123,57.229381399487814,38.983614053550326
session_9817,pork,79.87028258854122,16.707263165807284,58.1894723620765,38.47733335155616
session_9817,pork,79.87028258854122,17.213543867801445,58.13193449496019,37.971052649562
session_9817,pork,79.87028258854122,17.719824569795602,59.43191001297499,37.46477194756784
session_9817,pork,79.87028258854122,18.226105271789763,59.880026105598986,36.95849124557368
session_9817,pork,79.87028258854122,18.732385973783924,60.103345595196394,36.452210543579525
session_9817,pork,79.87028258854122,19.238666675778084,60.65891167101966,35.94592984158536
session_9817,pork,79.87028258854122,19.74494737777224,60.56103124391557,35.439649139591204
session_9817,pork,79.87028258854122,20.251228079766403,60.936794320365536,34.93336843759704
session_9817,pork,79.87028258854122,20.757508781760563,62.30341445252768,34.42708773560288
session_9817,pork,79.87028258854122,21.263789483754724,62.310996835596654,33.920807033608725
session_9817,pork,79.87028258854122,21.770070185748885,63.22199501828769,33.41452633161456
session_9817,pork,79.87028258854122,22.276350887743043,63.46257341830971,32.9082456296204
session_9817,pork,79.87028258854122,22.782631589737203,63.3094213915253,32.40196492762624
session_9817,pork,79.87028258854122,23.288912291731364,64.84218045725969,31.89568422563208
session_9817,pork,79.87028258854122,23.795192993725525,64.90262270220937,31.38940352363792
session_9817,pork,79.87028258854122,24.301473695719686,65.58324646349215,30.88312282164376
session_9817,pork,79.87028258854122,24.807754397713843,65.51712813401136,30.376842119649602
session_9817,pork,79.87028258854122,25.314035099708004,66.2044767611832,29.87056141765544
session_9817,pork,79.87028258854122,25.820315801702165,67.54829085204328,29.36428071566128
session_9817,pork,79.87028258854122,26.326596503696326,67.21696165728979,28.85800001366712
session_9817,pork,79.87028258854122,26.832877205690483,67.80077105811175,28.351719311672962
session_9817,pork,79.87028258854122,27.339157907684644,67.25288641612983,27.8454386096788
session_9817,pork,79.87028258854122,27.845438609678805,69.43454406489235,27.33915790768464
session_9817,pork,79.87028258854122,28.351719311672966,69.50311325096122,26.83287720569048
session_9817,pork,79.87028258854122,28.858000013667127,69.59448394465905,26.32659650369632
session_9817,pork,79.87028258854122,29.364280715661284,69.64878268538651,25.82031580170216
session_9817,pork,79.87028258854122,29.870561417655445,69.55416399789507,25.314035099708
session_9817,pork,79.87028258854122,30.376842119649606,70.07065830885823,24.80775439771384
session_9817,pork,79.87028258854122,30.883122821643767,70.66776537417417,24.30147369571968
session_9817,pork,79.87028258854122,31.389403523637924,70.11497117556922,23.79519299372552
session_9817,pork,79.87028258854122,31.895684225632085,70.48412699141554,23.28891229173136
session_9817,pork,79.87028258854122,32.401964927626246,70.1407962483647,22.7826315897372
session_9817,pork,79.87028258854122,32.9082456296204,70.85054346637664,22.276350887743043
session_9817,pork,79.87028258854122,33.41452633161457,72.32053071530764,21.770070185748878
session_9817,pork,79.87028258854122,33.920807033608725,71.56874436838798,21.26378948375472
session_9817,pork,79.87028258854122,34.42708773560289,71.8157120927266,20.757508781760556
session_9817,pork,79.87028258854122,34.933368437597046,72.36527820198215,20.2512280797664
session_9817,pork,79.87028258854122,35.439649139591204,71.6252373984066,19.74494737777224
session_9817,pork,79.87028258854122,35.94592984158537,73.12239516998818,19.238666675778077
session_9817,pork,79.87028258854122,36.452210543579525,73.49485175140349,18.73238597378392
session_9817,pork,79.87028258854122,36.95849124557369,73.25601931101568,18.226105271789756
session_9817,pork,79.87028258854122,37.46477194756785,74.09273098972655,17.7198245697956
session_9817,pork,79.87028258854122,37.971052649562004,72.79746264304373,17.21354386780144
session_9817,pork,79.87028258854122,38.47733335155617,74.57087021111242,16.707263165807277
session_9817,pork,79.87028258854122,38.983614053550326,73.46625314832264,16.20098246381312
session_9817,pork,79.87028258854122,39.48989475554448,73.36891536589052,15.694701761818962
session_9817,pork,79.87028258854122,39.99617545753865,74.06222781480648,15.188421059824798
session_9817,pork,79.87028258854122,40.502456159532805,75.28392509602523,14.68214035783064
session_9817,pork,79.87028258854122,41.00873686152697,74.5002977777255,14.175859655836476
session_9817,pork,79.87028258854122,41.51501756352113,74.20106162770914,13.669578953842318
session_9817,pork,79.87028258854122,42.021298265515284,74.17260650203609,13.163298251848161
session_9817,pork,79.87028258854122,42.52757896750945,74.91575600629521,12.657017549853997
session_9817,pork,79.87028258854122,43.033859669503606,74.11472080994159,12.15073684785984
session_9817,pork,79.87028258854122,43.54014037149777,74.60176804890523,11.644456145865675
session_9817,pork,79.87028258854122,44.04642107349193,76.15896167689775,11.138175443871518
session_9817,pork,79.87028258854122,44.552701775486085,76.18064397457621,10.63189474187736
session_9817,pork,79.87028258854122,45.05898247748025,75.5825278559479,10.125614039883196
session_9817,pork,79.87028258854122,45.56526317947441,75.53787441102423,9.619333337889039
session_9817,pork,79.87028258854122,46.07154388146857,75.92029516773282,9.113052635894874
session_9817,pork,79.87028258854122,46.57782458346273,77.18184096642872,8.606771933900717
session_9817,pork,79.87028258854122,47.084105285456886,76.3237035858477,8.10049123190656
session_9817,pork,79.87028258854122,47.59038598745105,76.68613042653928,7.594210529912395
session_9817,pork,79.87028258854122,48.09666668944521,76.23684794287429,7.087929827918238
session_9817,pork,79.87028258854122,48.60294739143937,76.47220504880656,6.5816491259240735
session_9817,pork,79.87028258854122,49.10922809343353,76.86597483637807,6.075368423929916
session_9817,pork,79.87028258854122,49.61550879542769,76.70312367711138,5.569087721935759
session_9817,pork,79.87028258854122,50.12178949742185,75.78620328678787,5.062807019941594
session_9817,pork,79.87028258854122,50.62807019941601,77.4671945753665,4.556526317947437
session_9817,pork,79.87028258854122,51.134350901410166,76.60868836545575,4.05024561595328
session_9817,pork,79.87028258854122,51.64063160340433,78.05862292205987,3.5439649139591154
session_9817,pork,79.87028258854122,52.14691230539849,77.43055210792808,3.037684211964958
session_9817,pork,79.87028258854122,52.65319300739265,77.20430737015364,2.5314035099707937
session_9817,pork,79.87028258854122,53.15947370938681,77.4677801179209,2.0251228079766364
session_9817,pork,79.87028258854122,53.665754411380966,77.27083544962655,1.518842105982479
session_9817,pork,79.87028258854122,54.17203511337513,77.15657663716473,1.0125614039883146
session_9817,pork,79.87028258854122,54.67831581536929,77.57610787172582,0.5062807019941573
session_9817,pork,79.87028258854122,55.184596517363445,77.98519115803319,0.0
session_2745,pork,80.36171206472339,0.0,19.767735125677515,39.729834234137996
session_2745,pork,80.36171206472339,0.5093568491556153,21.569992751495747,39.22047738498238
session_2745,pork,80.36171206472339,1.0187136983112306,22.89442226219677,38.711120535826765
session_2745,pork,80.36171206472339,1.528070547466846,23.40384610432409,38.20176368667115
session_2745,pork,80.36171206472339,2.037427396622461,24.549073135176634,37.692406837515534
session_2745,pork,80.36171206472339,2.5467842457780767,24.960373908462795,37.18304998835992
session_2745,pork,80.36171206472339,3.056141094933692,26.711981440535073,36.6736931392043
session_2745,pork,80.36171206472339,3.565497944089307,27.529757904158984,36.16433629004869
session_2745,pork,80.36171206472339,4.074854793244922,27.861344150325834,35.65497944089307
session_2745,pork,80.36171206472339,4.584211642400538,28.26764649919754,35.14562259173746
session_2745,pork,80.36171206472339,5.093568491556153,29.479143037066297,34.63626574258184
session_2745,pork,80.36171206472339,5.602925340711768,30.665954549901866,34.126908893426226
session_2745,pork,80.36171206472339,6.112282189867384,32.47613924472768,33.61755204427061
session_2745,pork,80.36171206472339,6.621639039022999,33.550001274780186,33.108195195114995
session_2745,pork,80.36171206472339,7.130995888178614,33.416293237195646,32.59883834595938
session_2745,pork,80.36171206472339,7.640352737334229,34.27894380576728,32.08948149680377
session_2745,pork,80.36171206472339,8.149709586489845,35.44521413927405,31.58012464764815
session_2745,pork,80.36171206472339,8.65906643564546,36.136906985101334,31.070767798492536
session_2745,pork,80.36171206472339,9.168423284801076,37.39793500871597,30.56141094933692
session_2745,pork,80.36171206472339,9.677780133956691,37.45797944962137,30.052054100181305
session_2745,pork,80.36171206472339,10.187136983112307,38.96698512975197,29.54269725102569
session_2745,pork,80.36171206472339,10.69649383226792,39.13163453006585,29.033340401870078
session_2745,pork,80.36171206472339,11.205850681423536,40.42331458948486,28.523983552714462
session_2745,pork,80.36171206472339,11.715207530579152,40.592383576797076,28.014626703558847
session_2745,pork,80.36171206472339,12.224564379734767,41.13967404924398,27.50526985440323
session_2745,pork,80.36171206472339,12.733921228890383,43.107679106239125,26.995913005247616
session_2745,pork,80.36171206472339,13.243278078045998,43.37664998493767,26.486556156092
session_2745,pork,80.36171206472339,13.752634927201614,42.627978985221695,25.977199306936384
session_2745,pork,80.36171206472339,14.261991776357227,43.96825627905444,25.46784245778077
session_2745,pork,80.36171206472339,14.771348625512843,45.449645754586356,24.958485608625153
session_2745,pork,80.36171206472339,15.280705474668459,44.89251437999496,24.449128759469538
session_2745,pork,80.36171206472339,15.790062323824074,46.50817849087624,23.939771910313922
session_2745,pork,80.36171206472339,16.29941917297969,47.076907905839526,23.430415061158307
session_2745,pork,80.36171206472339,16.808776022135305,47.00310050354149,22.92105821200269
session_2745,pork,80.36171206472339,17.31813287129092,47.946516450051284,22.411701362847076
session_2745,pork,80.36171206472339,17.827489720446536,47.49332465894522,21.90234451369146
session_2745,pork,80.36171206472339,18.33684656960215,50.00031174126274,21.392987664535845
session_2745,pork,80.36171206472339,18.846203418757767,49.52685901634415,20.88363081538023
session_2745,pork,80.36171206472339,19.355560267913383,50.639357374475885,20.374273966224614
session_2745,pork,80.36171206472339,19.864917117068998,51.0903394052954,19.864917117068998
session_2745,pork,80.36171206472339,20.374273966224614,51.998431968980306,19.355560267913383
session_2745,pork,80.36171206472339,20.883630815380226,51.629197002869475,18.84620341875777
session_2745,pork,80.36171206472339,21.39298766453584,52.46457757863987,18.336846569602155
session_2745,pork,80.36171206472339,21.902344513691457,53.149671596690176,17.82748972044654
session_2745,pork,80.36171206472339,22.411701362847072,53.80464160482192,17.318132871290924
session_2745,pork,80.36171206472339,22.921058212002688,54.43477150978812,16.80877602213531
session_2745,pork,80.36171206472339,23.430415061158303,54.09926038809528,16.299419172979693
session_2745,pork,80.36171206472339,23.93977191031392,54.47748852320579,15.790062323824078
session_2745,pork,80.36171206472339,24.449128759469534,55.95276078303014,15.280705474668462
session_2745,pork,80.36171206472339,24.95848560862515,54.70887677626686,14.771348625512847
session_2745,pork,80.36171206472339,25.467842457780765,56.95889943405275,14.261991776357231
session_2745,pork,80.36171206472339,25.97719930693638,56.46109798938201,13.752634927201616
session_2745,pork,80.36171206472339,26.486556156091996,57.04041043261525,13.243278078046
session_2745,pork,80.36171206472339,26.995913005247612,57.12415119880684,12.733921228890384
session_2745,pork,80.36171206472339,27.505269854403227,57.856195710182085,12.224564379734769
session_2745,pork,80.36171206472339,28.014626703558843,58.92331264415468,11.715207530579153
session_2745,pork,80.36171206472339,28.523983552714455,59.07324059203209,11.205850681423541
session_2745,pork,80.36171206472339,29.03334040187007,59.326967062134045,10.696493832267926
session_2745,pork,80.36171206472339,29.542697251025686,59.51075578226689,10.18713698311231
session_2745,pork,80.36171206472339,30.0520541001813,59.122219461522235,9.677780133956695
session_2745,pork,80.36171206472339,30.561410949336917,59.794797560189856,9.16842328480108
session_2745,pork,80.36171206472339,31.070767798492533,60.41036776336919,8.659066435645464
session_2745,pork,80.36171206472339,31.580124647648148,61.16929190957727,8.149709586489848
session_2745,pork,80.36171206472339,32.089481496803764,61.32726817798344,7.640352737334233
session_2745,pork,80.36171206472339,32.59883834595938,62.12980277815307,7.130995888178617
session_2745,pork,80.36171206472339,33.108195195114995,62.214209333039136,6.621639039023002
session_2745,pork,80.36171206472339,33.61755204427061,62.33776570089719,6.112282189867386
session_2745,pork,80.36171206472339,34.126908893426226,63.7756270581286,5.602925340711771
session_2745,pork,80.36171206472339,34.63626574258184,63.162086419868935,5.093568491556155
session_2745,pork,80.36171206472339,35.14562259173746,63.05840677745551,4.58421164240054
session_2745,pork,80.36171206472339,35.65497944089307,64.51404983003822,4.074854793244924
session_2745,pork,80.36171206472339,36.16433629004869,64.48834779952475,3.5654979440893086
session_2745,pork,80.36171206472339,36.6736931392043,65.09475059364559,3.056141094933693
session_2745,pork,80.36171206472339,37.18304998835992,64.42439425964692,2.5467842457780776
session_2745,pork,80.36171206472339,37.692406837515534,65.25585524619244,2.037427396622462
session_2745,pork,80.36171206472339,38.20176368667115,64.32389962885622,1.5280705474668466
session_2745,pork,80.36171206472339,38.711120535826765,65.71982900743035,1.018713698311231
session_2745,pork,80.36171206472339,39.22047738498238,65.52143586917933,0.5093568491556155
